hour,minute,day_of_week,class_count_nearby,min_to_class,class_ongoing,status_kor
13,27,3,0,33,285,보통
13,28,3,0,32,285,보통
13,29,3,0,31,285,여유
13,30,3,25,30,285,보통
13,32,3,25,28,285,여유
13,33,3,25,27,285,여유
13,36,3,25,24,285,보통
13,38,3,25,22,285,여유
13,39,3,25,21,285,여유
13,41,3,25,19,285,여유
13,43,3,25,17,285,여유
13,43,3,25,17,285,여유
13,44,3,25,16,285,보통
13,44,3,25,16,285,보통
13,52,3,25,8,257,보통
13,55,3,25,5,257,여유
13,57,3,25,3,257,보통
13,59,3,25,1,257,여유
13,59,3,25,1,257,여유
14,1,3,0,59,282,보통
14,2,3,0,58,282,여유
14,2,3,0,58,282,보통
14,6,3,0,54,282,여유
14,7,3,0,53,282,여유
14,7,3,0,53,282,여유
14,8,3,0,52,282,여유
14,10,3,0,50,282,보통
14,12,3,0,48,282,여유
14,15,3,0,45,282,여유
14,18,3,0,42,282,보통
14,19,3,0,41,282,여유
14,20,3,0,40,282,보통
14,22,3,0,38,282,여유
14,28,3,0,32,282,여유
14,29,3,0,31,282,여유
14,31,3,242,29,282,여유
14,31,3,242,29,282,여유
14,32,3,242,28,282,여유
14,33,3,242,27,282,여유
14,34,3,242,26,282,여유
14,34,3,242,26,282,여유
14,35,3,242,25,282,여유
14,35,3,242,25,282,여유
14,37,3,242,23,282,여유
14,39,3,242,21,282,보통
14,42,3,242,18,282,여유
14,43,3,242,17,282,여유
14,46,3,242,14,282,여유
14,47,3,242,13,282,여유
14,48,3,242,12,282,여유
14,50,3,242,10,282,여유
14,51,3,242,9,28,여유
14,53,3,242,7,28,여유
14,55,3,242,5,28,여유
15,2,3,0,58,270,여유
15,3,3,0,57,270,여유
15,5,3,0,55,270,여유
15,6,3,0,54,270,여유
15,8,3,0,52,270,여유
15,8,3,0,52,270,여유
15,13,3,0,47,270,여유
15,15,3,0,45,270,여유
15,16,3,0,44,270,여유
15,16,3,0,44,270,여유
15,17,3,0,43,270,여유
15,18,3,0,42,270,여유
15,19,3,0,41,270,여유
15,21,3,0,39,270,여유
15,22,3,0,38,270,여유
15,24,3,0,36,270,여유
15,26,3,0,34,270,여유
15,27,3,0,33,270,여유
15,29,3,0,31,270,여유
15,30,3,14,30,270,여유
15,31,3,14,29,270,여유
15,32,3,14,28,270,여유
15,34,3,14,26,270,여유
15,34,3,14,26,270,여유
15,35,3,14,25,270,여유
15,36,3,14,24,270,여유
15,36,3,14,24,270,여유
15,40,3,14,20,270,여유
15,41,3,14,19,270,여유
15,44,3,14,16,270,여유
15,45,3,14,15,270,여유
15,53,3,14,7,246,여유
15,56,3,14,4,246,여유
15,56,3,14,4,246,여유
16,3,3,0,57,260,여유
16,7,3,0,53,260,여유
16,8,3,0,52,260,여유
16,9,3,0,51,260,여유
16,14,3,0,46,260,여유
16,15,3,0,45,260,여유
16,18,3,0,42,260,여유
16,20,3,0,40,260,여유
16,24,3,0,36,260,여유
16,29,3,0,31,260,여유
16,30,3,1,30,260,여유
16,30,3,1,30,260,여유
16,31,3,1,29,260,여유
16,32,3,1,28,260,여유
16,33,3,1,27,260,여유
16,34,3,1,26,260,여유
16,34,3,1,26,260,여유
16,35,3,1,25,260,여유
16,36,3,1,24,260,여유
16,38,3,1,22,260,여유
16,46,3,1,14,260,여유
16,46,3,1,14,260,여유
16,50,3,1,10,260,여유
16,55,3,1,5,234,여유
16,56,3,1,4,234,여유
16,57,3,1,3,234,여유
17,1,3,0,59,235,여유
17,2,3,0,58,235,여유
17,4,3,0,56,235,여유
17,8,3,0,52,235,보통
17,9,3,0,51,235,여유
17,11,3,0,49,235,여유
17,11,3,0,49,235,여유
17,13,3,0,47,235,여유
17,14,3,0,46,235,여유
17,14,3,0,46,235,여유
17,15,3,0,45,235,여유
17,15,3,0,45,235,여유
17,20,3,0,40,235,여유
17,24,3,0,36,235,여유
17,24,3,0,36,235,보통
17,26,3,0,34,235,여유
17,26,3,0,34,235,여유
17,29,3,0,31,235,여유
17,31,3,32,29,235,여유
17,31,3,32,29,235,여유
17,35,3,32,25,235,여유
17,37,3,32,23,235,여유
17,40,3,32,20,235,여유
17,41,3,32,19,235,여유
17,42,3,32,18,235,여유
17,43,3,32,17,235,여유
17,44,3,32,16,235,여유
17,46,3,32,14,235,여유
17,50,3,32,10,235,여유
17,57,3,32,3,6,여유
18,2,3,0,58,38,여유
18,5,3,0,55,38,여유
18,8,3,0,52,38,여유
18,9,3,0,51,38,여유
18,11,3,0,49,38,여유
18,13,3,0,47,38,여유
18,16,3,0,44,38,여유
18,17,3,0,43,38,여유
18,18,3,0,42,38,여유
18,18,3,0,42,38,여유
18,20,3,0,40,38,여유
18,20,3,0,40,38,여유
18,22,3,0,38,38,여유
18,25,3,0,35,38,여유
18,26,3,0,34,38,여유
18,27,3,0,33,38,여유
18,29,3,0,31,38,여유
18,38,3,1,22,38,여유
18,39,3,1,21,38,여유
18,39,3,1,21,38,여유
18,44,3,1,16,38,보통
18,47,3,1,13,38,여유
18,47,3,1,13,38,여유
18,48,3,1,12,38,여유
18,49,3,1,11,38,여유
18,50,3,1,10,38,여유
18,52,3,1,8,33,보통
18,56,3,1,4,33,여유
19,2,3,0,999,34,여유
19,2,3,0,999,34,여유
19,3,3,0,999,34,여유
19,7,3,0,999,34,여유
19,8,3,0,999,34,여유
19,10,3,0,999,34,여유
19,11,3,0,999,34,여유
19,12,3,0,999,34,여유
19,13,3,0,999,34,여유
19,14,3,0,999,34,여유
19,16,3,0,999,34,여유
19,20,3,0,999,34,여유
19,24,3,0,999,34,여유
19,24,3,0,999,34,여유
19,25,3,0,999,34,여유
19,26,3,0,999,34,여유
19,26,3,0,999,34,여유
19,28,3,0,999,34,여유
19,32,3,0,999,34,여유
19,33,3,0,999,34,여유
19,34,3,0,999,34,여유
19,35,3,0,999,34,보통
19,36,3,0,999,34,여유
19,37,3,0,999,34,여유
19,40,3,0,999,34,여유
19,49,3,0,999,34,여유
19,52,3,0,999,23,여유
19,53,3,0,999,23,여유
19,53,3,0,999,23,여유
19,54,3,0,999,23,여유
19,55,3,0,999,23,여유
19,57,3,0,999,23,여유
19,59,3,0,999,23,여유
20,11,3,0,999,23,여유
20,11,3,0,999,23,여유
20,13,3,0,999,23,여유
20,14,3,0,999,23,여유
20,14,3,0,999,23,여유
20,15,3,0,999,23,여유
20,20,3,0,999,23,보통
20,26,3,0,999,23,보통
20,35,3,0,999,23,여유
20,36,3,0,999,23,여유
20,41,3,0,999,23,여유
20,41,3,0,999,23,여유
20,42,3,0,999,23,여유
20,43,3,0,999,23,여유
20,44,3,0,999,23,보통
20,47,3,0,999,23,여유
20,51,3,0,999,0,여유
20,51,3,0,999,0,여유
20,52,3,0,999,0,여유
20,56,3,0,999,0,보통
8,0,4,0,60,0,여유
8,0,4,0,60,0,보통
8,2,4,0,58,0,여유
8,4,4,0,56,0,여유
8,4,4,0,56,0,여유
8,5,4,0,55,0,여유
8,6,4,0,54,0,여유
8,6,4,0,54,0,보통
8,7,4,0,53,0,여유
8,9,4,0,51,0,보통
8,9,4,0,51,0,여유
8,10,4,0,50,0,여유
8,10,4,0,50,0,여유
8,11,4,0,49,0,여유
8,12,4,0,48,0,보통
8,24,4,0,36,0,보통
8,24,4,0,36,0,보통
8,3,5,0,57,0,보통
8,4,5,0,56,0,여유
8,6,5,0,54,0,보통
8,7,5,0,53,0,보통
8,8,5,0,52,0,혼잡
8,9,5,0,51,0,보통
8,10,5,0,50,0,보통
8,12,5,0,48,0,보통
8,13,5,0,47,0,혼잡
8,13,5,0,47,0,보통
8,16,5,0,44,0,보통
8,19,5,0,41,0,보통
8,20,5,0,40,0,보통
8,21,5,0,39,0,보통
8,21,5,0,39,0,보통
8,22,5,0,38,0,혼잡
8,23,5,0,37,0,혼잡
8,24,5,0,36,0,보통
8,25,5,0,35,0,혼잡
8,29,5,0,31,0,보통
8,30,5,231,30,0,보통
8,30,5,231,30,0,여유
8,31,5,231,29,0,여유
8,31,5,231,29,0,여유
8,32,5,231,28,0,보통
8,33,5,231,27,0,보통
8,37,5,231,23,0,여유
8,38,5,231,22,0,여유
8,39,5,231,21,0,여유
8,50,5,231,10,0,여유
8,51,5,231,9,0,여유
8,52,5,231,8,0,보통
8,53,5,231,7,0,여유
8,54,5,231,6,0,여유
8,57,5,231,3,0,보통
8,58,5,231,2,0,보통
8,58,5,231,2,0,여유
8,59,5,231,1,0,보통
9,0,5,231,0,231,여유
9,5,5,0,55,231,보통
9,9,5,0,51,231,보통
9,15,5,0,45,231,여유
9,17,5,0,43,231,보통
9,18,5,0,42,231,여유
9,21,5,0,39,231,혼잡
9,24,5,0,36,231,여유
9,26,5,0,34,231,보통
9,28,5,0,32,231,보통
9,34,5,9,26,231,보통
9,35,5,9,25,231,보통
9,36,5,9,24,231,보통
9,37,5,9,23,231,여유
9,40,5,9,20,231,여유
9,42,5,9,18,231,여유
9,48,5,9,12,231,보통
9,50,5,9,10,231,혼잡
9,56,5,9,4,231,보통
9,58,5,9,2,231,여유
9,59,5,9,1,231,여유
9,59,5,9,1,231,여유
10,3,5,0,57,240,보통
10,5,5,0,55,240,보통
10,8,5,0,52,240,여유
10,10,5,0,50,240,보통
10,14,5,0,46,240,보통
10,16,5,0,44,240,보통
10,19,5,0,41,240,혼잡
10,19,5,0,41,240,혼잡
10,20,5,0,40,240,보통
10,21,5,0,39,240,보통
10,22,5,0,38,240,보통
10,25,5,0,35,240,혼잡
10,28,5,0,32,240,보통
10,28,5,0,32,240,보통
10,29,5,0,31,240,보통
10,32,5,6,28,240,보통
10,33,5,6,27,240,여유
10,36,5,6,24,240,여유
10,38,5,6,22,240,여유
10,39,5,6,21,240,여유
10,41,5,6,19,240,여유
10,41,5,6,19,240,보통
10,45,5,6,15,240,여유
10,45,5,6,15,240,보통
10,48,5,6,12,240,여유
10,49,5,6,11,240,보통
10,50,5,6,10,240,여유
10,54,5,6,6,231,혼잡
10,56,5,6,4,231,여유
10,57,5,6,3,231,보통
10,57,5,6,3,231,보통
10,59,5,6,1,231,보통
11,4,5,0,56,237,여유
11,5,5,0,55,237,여유
11,7,5,0,53,237,보통
11,7,5,0,53,237,여유
11,9,5,0,51,237,혼잡
11,10,5,0,50,237,혼잡
11,12,5,0,48,237,혼잡
11,13,5,0,47,237,혼잡
11,14,5,0,46,237,여유
11,14,5,0,46,237,여유
11,18,5,0,42,237,보통
11,19,5,0,41,237,혼잡
11,25,5,0,35,237,보통
11,27,5,0,33,237,보통
11,32,5,21,28,237,여유
11,33,5,21,27,237,혼잡
11,34,5,21,26,237,보통
11,37,5,21,23,237,여유
11,37,5,21,23,237,여유
11,38,5,21,22,237,혼잡
11,40,5,21,20,237,보통
11,40,5,21,20,237,여유
11,42,5,21,18,237,보통
11,43,5,21,17,237,여유
11,43,5,21,17,237,여유
11,44,5,21,16,237,여유
11,44,5,21,16,237,여유
11,48,5,21,12,237,여유
11,48,5,21,12,237,여유
11,49,5,21,11,237,여유
11,49,5,21,11,237,여유
11,50,5,21,10,237,여유
11,52,5,21,8,9,여유
11,55,5,21,5,9,여유
11,58,5,21,2,9,혼잡
12,0,5,21,0,30,여유
12,0,5,21,0,30,여유
12,3,5,0,57,30,여유
12,6,5,0,54,30,여유
12,6,5,0,54,30,여유
12,8,5,0,52,30,여유
12,9,5,0,51,30,여유
12,11,5,0,49,30,보통
12,16,5,0,44,30,여유
12,20,5,0,40,30,여유
12,24,5,0,36,30,여유
12,27,5,0,33,30,여유
12,30,5,5,30,30,여유
12,31,5,5,29,30,여유
12,31,5,5,29,30,보통
12,32,5,5,28,30,여유
12,33,5,5,27,30,여유
12,35,5,5,25,30,혼잡
12,37,5,5,23,30,여유
12,40,5,5,20,30,보통
12,40,5,5,20,30,보통
12,42,5,5,18,30,여유
12,43,5,5,17,30,여유
12,44,5,5,16,30,여유
12,45,5,5,15,30,보통
12,46,5,5,14,30,여유
12,47,5,5,13,30,여유
12,50,5,5,10,30,여유
12,50,5,5,10,30,여유
12,52,5,5,8,21,보통
12,52,5,5,8,21,여유
12,54,5,5,6,21,여유
12,54,5,5,6,21,보통
12,55,5,5,5,21,혼잡
12,57,5,5,3,21,여유
12,58,5,5,2,21,여유
13,2,5,0,58,26,여유
13,6,5,0,54,26,여유
13,7,5,0,53,26,여유
13,7,5,0,53,26,여유
13,8,5,0,52,26,보통
13,9,5,0,51,26,여유
13,9,5,0,51,26,여유
13,10,5,0,50,26,여유
13,10,5,0,50,26,여유
13,11,5,0,49,26,보통
13,12,5,0,48,26,혼잡
13,14,5,0,46,26,혼잡
13,15,5,0,45,26,혼잡
13,15,5,0,45,26,혼잡
13,16,5,0,44,26,혼잡
13,17,5,0,43,26,보통
13,18,5,0,42,26,여유
13,18,5,0,42,26,여유
13,21,5,0,39,26,보통
13,21,5,0,39,26,보통
13,23,5,0,37,26,여유
13,25,5,0,35,26,여유
13,29,5,0,31,26,보통
13,30,5,5,30,26,여유
13,35,5,5,25,26,보통
13,36,5,5,24,26,보통
13,37,5,5,23,26,보통
13,40,5,5,20,26,혼잡
13,43,5,5,17,26,여유
13,43,5,5,17,26,여유
13,44,5,5,16,26,여유
13,44,5,5,16,26,여유
13,46,5,5,14,26,여유
13,47,5,5,13,26,보통
13,47,5,5,13,26,여유
13,48,5,5,12,26,보통
13,51,5,5,9,26,여유
13,51,5,5,9,26,여유
13,58,5,5,2,26,보통
13,59,5,5,1,26,보통
13,59,5,5,1,26,보통
14,1,5,0,59,31,보통
14,3,5,0,57,31,여유
14,4,5,0,56,31,여유
14,4,5,0,56,31,보통
14,5,5,0,55,31,여유
14,6,5,0,54,31,여유
14,6,5,0,54,31,여유
14,8,5,0,52,31,보통
14,9,5,0,51,31,여유
14,10,5,0,50,31,여유
14,11,5,0,49,31,여유
14,13,5,0,47,31,여유
14,15,5,0,45,31,여유
14,15,5,0,45,31,여유
14,16,5,0,44,31,여유
14,18,5,0,42,31,여유
14,22,5,0,38,31,여유
14,25,5,0,35,31,보통
14,26,5,0,34,31,여유
14,27,5,0,33,31,여유
14,28,5,0,32,31,여유
14,33,5,12,27,31,여유
14,34,5,12,26,31,여유
14,34,5,12,26,31,여유
14,35,5,12,25,31,여유
14,37,5,12,23,31,여유
14,38,5,12,22,31,여유
14,39,5,12,21,31,보통
14,40,5,12,20,31,여유
14,41,5,12,19,31,여유
14,44,5,12,16,31,여유
14,45,5,12,15,31,여유
14,46,5,12,14,31,여유
14,46,5,12,14,31,여유
14,51,5,12,9,8,여유
14,52,5,12,8,8,여유
14,53,5,12,7,8,여유
14,55,5,12,5,8,여유
14,56,5,12,4,8,여유
14,56,5,12,4,8,여유
15,1,5,0,59,20,여유
15,1,5,0,59,20,여유
15,2,5,0,58,20,여유
15,2,5,0,58,20,여유
15,4,5,0,56,20,여유
15,4,5,0,56,20,여유
15,5,5,0,55,20,여유
15,6,5,0,54,20,여유
15,7,5,0,53,20,여유
15,11,5,0,49,20,여유
15,12,5,0,48,20,여유
15,14,5,0,46,20,여유
15,15,5,0,45,20,여유
15,16,5,0,44,20,여유
15,17,5,0,43,20,여유
15,17,5,0,43,20,여유
15,20,5,0,40,20,여유
15,23,5,0,37,20,여유
15,24,5,0,36,20,여유
15,26,5,0,34,20,여유
15,28,5,0,32,20,여유
15,34,5,3,26,20,여유
15,42,5,3,18,20,여유
15,45,5,3,15,20,여유
15,47,5,3,13,20,여유
15,51,5,3,9,12,보통
15,55,5,3,5,12,여유
15,56,5,3,4,12,보통
15,58,5,3,2,12,보통
16,6,5,0,114,15,여유
16,10,5,0,110,15,여유
16,11,5,0,109,15,여유
16,13,5,0,107,15,여유
16,14,5,0,106,15,여유
16,21,5,0,99,15,여유
16,27,5,0,93,15,여유
16,29,5,0,91,15,여유
16,33,5,0,87,15,보통
16,41,5,0,79,15,여유
16,44,5,0,76,15,여유
16,45,5,0,75,15,여유
16,46,5,0,74,15,여유
16,47,5,0,73,15,여유
16,49,5,0,71,15,여유
16,51,5,0,69,15,여유
16,59,5,0,61,15,여유
17,3,5,0,57,15,보통
17,3,5,0,57,15,여유
17,4,5,0,56,15,여유
17,4,5,0,56,15,여유
17,5,5,0,55,15,여유
17,6,5,0,54,15,여유
17,7,5,0,53,15,여유
17,7,5,0,53,15,여유
17,8,5,0,52,15,여유
17,8,5,0,52,15,여유
17,9,5,0,51,15,여유
17,10,5,0,50,15,여유
17,11,5,0,49,15,여유
17,11,5,0,49,15,여유
17,15,5,0,45,15,여유
17,15,5,0,45,15,여유
17,16,5,0,44,15,여유
17,17,5,0,43,15,여유
17,17,5,0,43,15,여유
17,18,5,0,42,15,여유
17,19,5,0,41,15,여유
17,22,5,0,38,15,여유
17,25,5,0,35,15,여유
17,29,5,0,31,15,여유
17,29,5,0,31,15,여유
17,30,5,2,30,15,여유
17,31,5,2,29,15,여유
17,33,5,2,27,15,여유
17,33,5,2,27,15,여유
17,34,5,2,26,15,여유
17,34,5,2,26,15,여유
17,35,5,2,25,15,여유
17,42,5,2,18,15,여유
17,43,5,2,17,15,여유
17,45,5,2,15,15,여유
17,47,5,2,13,15,여유
17,47,5,2,13,15,여유
17,54,5,2,6,1,여유
17,55,5,2,5,1,여유
17,55,5,2,5,1,여유
17,59,5,2,1,1,여유
18,0,5,2,0,3,여유
18,6,5,0,999,3,여유
18,7,5,0,999,3,여유
18,8,5,0,999,3,여유
18,9,5,0,999,3,여유
18,14,5,0,999,3,보통
18,14,5,0,999,3,보통
18,15,5,0,999,3,보통
18,16,5,0,999,3,여유
18,17,5,0,999,3,여유
18,25,5,0,999,3,여유
18,30,5,0,999,3,여유
18,31,5,0,999,3,여유
18,35,5,0,999,3,여유
18,45,5,0,999,3,여유
18,46,5,0,999,3,여유
18,47,5,0,999,3,여유
18,58,5,0,999,2,여유
19,0,5,0,999,2,여유
19,3,5,0,999,2,여유
19,4,5,0,999,2,여유
19,6,5,0,999,2,여유
19,6,5,0,999,2,여유
19,14,5,0,999,2,여유
19,17,5,0,999,2,여유
19,19,5,0,999,2,여유
19,20,5,0,999,2,여유
19,20,5,0,999,2,여유
19,22,5,0,999,2,여유
19,22,5,0,999,2,여유
19,26,5,0,999,2,여유
19,28,5,0,999,2,여유
19,39,5,0,999,2,여유
19,42,5,0,999,2,여유
19,45,5,0,999,2,여유
19,46,5,0,999,2,여유
19,47,5,0,999,2,여유
19,54,5,0,999,2,여유
19,56,5,0,999,2,여유
19,58,5,0,999,2,여유
19,59,5,0,999,2,여유
20,0,5,0,999,2,여유
20,1,5,0,999,2,여유
20,1,5,0,999,2,여유
20,3,5,0,999,2,여유
20,5,5,0,999,2,여유
20,6,5,0,999,2,여유
20,6,5,0,999,2,여유
20,12,5,0,999,2,여유
20,14,5,0,999,2,보통
20,16,5,0,999,2,여유
20,17,5,0,999,2,여유
20,20,5,0,999,2,여유
20,21,5,0,999,2,여유
20,21,5,0,999,2,여유
20,25,5,0,999,2,여유
20,28,5,0,999,2,보통
20,30,5,0,999,2,여유
20,31,5,0,999,2,여유
20,33,5,0,999,2,여유
20,40,5,0,999,2,여유
20,40,5,0,999,2,여유
20,45,5,0,999,2,여유
20,54,5,0,999,0,여유
20,56,5,0,999,0,여유
20,57,5,0,999,0,여유
20,58,5,0,999,0,여유
20,59,5,0,999,0,여유
20,59,5,0,999,0,여유
8,1,6,0,999,0,혼잡
8,4,6,0,999,0,보통
8,4,6,0,999,0,보통
8,11,6,0,999,0,혼잡
8,12,6,0,999,0,혼잡
8,13,6,0,999,0,혼잡
8,16,6,0,999,0,보통
8,18,6,0,999,0,보통
8,19,6,0,999,0,보통
8,24,6,0,999,0,보통
8,25,6,0,999,0,보통
8,25,6,0,999,0,보통
8,30,6,0,999,0,여유
8,31,6,0,999,0,여유
8,31,6,0,999,0,여유
8,33,6,0,999,0,보통
8,33,6,0,999,0,보통
8,36,6,0,999,0,보통
8,36,6,0,999,0,혼잡
8,39,6,0,999,0,보통
8,41,6,0,999,0,보통
8,42,6,0,999,0,여유
8,47,6,0,999,0,여유
8,49,6,0,999,0,혼잡
8,57,6,0,999,0,보통
9,0,6,0,999,0,여유
9,3,6,0,999,0,여유
9,4,6,0,999,0,보통
9,10,6,0,999,0,혼잡
9,12,6,0,999,0,보통
9,12,6,0,999,0,여유
9,14,6,0,999,0,보통
9,15,6,0,999,0,보통
9,19,6,0,999,0,여유
9,22,6,0,999,0,보통
9,27,6,0,999,0,보통
9,28,6,0,999,0,보통
9,30,6,0,999,0,여유
9,32,6,0,999,0,여유
9,33,6,0,999,0,여유
9,35,6,0,999,0,여유
9,35,6,0,999,0,여유
9,39,6,0,999,0,여유
9,41,6,0,999,0,보통
9,42,6,0,999,0,보통
9,42,6,0,999,0,보통
9,44,6,0,999,0,여유
9,45,6,0,999,0,여유
9,46,6,0,999,0,여유
9,51,6,0,999,0,보통
9,51,6,0,999,0,보통
9,54,6,0,999,0,여유
9,54,6,0,999,0,여유
9,55,6,0,999,0,여유
9,56,6,0,999,0,여유
9,56,6,0,999,0,여유
10,0,6,0,999,0,혼잡
10,1,6,0,999,0,여유
10,2,6,0,999,0,여유
10,3,6,0,999,0,보통
10,3,6,0,999,0,보통
10,4,6,0,999,0,혼잡
10,8,6,0,999,0,보통
10,11,6,0,999,0,보통
10,11,6,0,999,0,여유
10,22,6,0,999,0,혼잡
10,23,6,0,999,0,혼잡
10,24,6,0,999,0,보통
10,26,6,0,999,0,보통
10,30,6,0,999,0,보통
10,32,6,0,999,0,보통
10,36,6,0,999,0,보통
10,36,6,0,999,0,보통
10,37,6,0,999,0,여유
10,39,6,0,999,0,보통
10,49,6,0,999,0,여유
10,51,6,0,999,0,혼잡
10,52,6,0,999,0,보통
10,59,6,0,999,0,여유
11,17,6,0,999,0,보통
11,18,6,0,999,0,여유
11,19,6,0,999,0,여유
11,21,6,0,999,0,보통
11,24,6,0,999,0,보통
11,28,6,0,999,0,여유
11,28,6,0,999,0,보통
11,34,6,0,999,0,보통
11,37,6,0,999,0,보통
11,38,6,0,999,0,보통
11,38,6,0,999,0,혼잡
11,40,6,0,999,0,여유
11,41,6,0,999,0,여유
11,41,6,0,999,0,보통
11,44,6,0,999,0,보통
11,49,6,0,999,0,혼잡
11,53,6,0,999,0,여유
11,55,6,0,999,0,여유
11,56,6,0,999,0,보통
11,57,6,0,999,0,여유
12,0,6,0,999,0,혼잡
12,1,6,0,999,0,혼잡
12,5,6,0,999,0,여유
12,8,6,0,999,0,보통
12,8,6,0,999,0,보통
12,9,6,0,999,0,여유
12,11,6,0,999,0,보통
12,13,6,0,999,0,여유
12,14,6,0,999,0,여유
12,14,6,0,999,0,여유
12,15,6,0,999,0,여유
12,17,6,0,999,0,혼잡
12,17,6,0,999,0,보통
12,19,6,0,999,0,여유
12,27,6,0,999,0,혼잡
12,28,6,0,999,0,혼잡
12,28,6,0,999,0,여유
12,29,6,0,999,0,여유
12,32,6,0,999,0,여유
12,35,6,0,999,0,여유
12,40,6,0,999,0,여유
12,40,6,0,999,0,여유
12,42,6,0,999,0,여유
12,44,6,0,999,0,여유
12,45,6,0,999,0,여유
12,45,6,0,999,0,여유
12,46,6,0,999,0,여유
12,49,6,0,999,0,보통
12,50,6,0,999,0,여유
12,50,6,0,999,0,여유
12,52,6,0,999,0,보통
12,52,6,0,999,0,보통
12,57,6,0,999,0,여유
12,59,6,0,999,0,여유
13,2,6,0,999,0,여유
13,2,6,0,999,0,여유
13,10,6,0,999,0,여유
13,11,6,0,999,0,여유
13,11,6,0,999,0,여유
13,17,6,0,999,0,여유
13,20,6,0,999,0,여유
13,22,6,0,999,0,여유
13,23,6,0,999,0,여유
13,25,6,0,999,0,여유
13,26,6,0,999,0,여유
13,27,6,0,999,0,여유
13,29,6,0,999,0,여유
13,29,6,0,999,0,여유
13,30,6,0,999,0,여유
13,30,6,0,999,0,여유
13,34,6,0,999,0,여유
13,35,6,0,999,0,여유
13,38,6,0,999,0,여유
13,39,6,0,999,0,여유
13,40,6,0,999,0,여유
13,41,6,0,999,0,여유
13,44,6,0,999,0,여유
13,45,6,0,999,0,여유
13,45,6,0,999,0,여유
13,46,6,0,999,0,여유
13,49,6,0,999,0,보통
13,50,6,0,999,0,여유
13,51,6,0,999,0,여유
13,52,6,0,999,0,여유
13,52,6,0,999,0,여유
13,53,6,0,999,0,여유
13,56,6,0,999,0,여유
13,58,6,0,999,0,보통
13,59,6,0,999,0,여유
14,1,6,0,999,0,여유
14,2,6,0,999,0,여유
14,3,6,0,999,0,여유
14,4,6,0,999,0,여유
14,7,6,0,999,0,여유
14,10,6,0,999,0,여유
14,12,6,0,999,0,여유
14,12,6,0,999,0,여유
14,13,6,0,999,0,여유
14,13,6,0,999,0,여유
14,14,6,0,999,0,여유
14,15,6,0,999,0,혼잡
14,18,6,0,999,0,보통
14,22,6,0,999,0,여유
14,23,6,0,999,0,여유
14,24,6,0,999,0,여유
14,25,6,0,999,0,여유
14,25,6,0,999,0,보통
14,27,6,0,999,0,여유
14,28,6,0,999,0,여유
14,33,6,0,999,0,여유
14,33,6,0,999,0,여유
14,34,6,0,999,0,여유
14,35,6,0,999,0,여유
14,40,6,0,999,0,여유
14,40,6,0,999,0,여유
14,41,6,0,999,0,여유
14,43,6,0,999,0,여유
14,44,6,0,999,0,여유
14,45,6,0,999,0,여유
14,45,6,0,999,0,여유
14,47,6,0,999,0,여유
14,48,6,0,999,0,여유
14,50,6,0,999,0,여유
14,50,6,0,999,0,여유
14,51,6,0,999,0,여유
14,52,6,0,999,0,여유
14,53,6,0,999,0,여유
14,55,6,0,999,0,여유
14,59,6,0,999,0,여유
15,1,6,0,999,0,여유
15,1,6,0,999,0,여유
15,3,6,0,999,0,여유
15,5,6,0,999,0,여유
15,7,6,0,999,0,여유
15,8,6,0,999,0,여유
15,11,6,0,999,0,여유
15,12,6,0,999,0,여유
15,14,6,0,999,0,보통
15,15,6,0,999,0,보통
15,15,6,0,999,0,보통
15,16,6,0,999,0,보통
15,22,6,0,999,0,여유
15,28,6,0,999,0,보통
15,29,6,0,999,0,보통
15,29,6,0,999,0,보통
15,34,6,0,999,0,여유
15,38,6,0,999,0,보통
15,43,6,0,999,0,보통
15,44,6,0,999,0,보통
15,46,6,0,999,0,보통
15,47,6,0,999,0,보통
15,47,6,0,999,0,여유
15,48,6,0,999,0,여유
15,48,6,0,999,0,여유
15,51,6,0,999,0,보통
15,53,6,0,999,0,보통
15,54,6,0,999,0,보통
15,57,6,0,999,0,여유
15,58,6,0,999,0,여유
15,59,6,0,999,0,여유
16,1,6,0,999,0,여유
16,2,6,0,999,0,여유
16,4,6,0,999,0,여유
16,5,6,0,999,0,여유
16,6,6,0,999,0,보통
16,6,6,0,999,0,보통
16,10,6,0,999,0,보통
16,10,6,0,999,0,보통
16,11,6,0,999,0,보통
16,11,6,0,999,0,보통
16,12,6,0,999,0,보통
16,13,6,0,999,0,여유
16,14,6,0,999,0,여유
16,18,6,0,999,0,여유
16,21,6,0,999,0,보통
16,22,6,0,999,0,보통
16,22,6,0,999,0,보통
16,26,6,0,999,0,여유
16,29,6,0,999,0,보통
16,30,6,0,999,0,보통
16,31,6,0,999,0,보통
16,31,6,0,999,0,보통
16,32,6,0,999,0,보통
16,34,6,0,999,0,여유
16,37,6,0,999,0,보통
16,44,6,0,999,0,보통
16,44,6,0,999,0,보통
16,47,6,0,999,0,보통
16,48,6,0,999,0,보통
16,49,6,0,999,0,여유
16,56,6,0,999,0,보통
16,56,6,0,999,0,보통
16,58,6,0,999,0,보통
16,58,6,0,999,0,보통
16,59,6,0,999,0,보통
17,0,6,0,999,0,보통
17,0,6,0,999,0,보통
17,1,6,0,999,0,보통
17,1,6,0,999,0,보통
17,6,6,0,999,0,보통
17,6,6,0,999,0,보통
17,7,6,0,999,0,보통
17,7,6,0,999,0,보통
