timestamp,pir1,pir2,ultra1_dist,ultra2_dist,ultra1_detect,ultra2_detect,status,hour,minute,day_of_week,day_name,date,status_kor
2026-06-06 19:33:00,0.0,0.0,141.02,154.55,none,none,Not crowded,19,33,5,Saturday,2026-06-06,여유
2026-06-06 19:33:00,0.0,0.0,141.75,154.53,none,none,Not crowded,19,33,5,Saturday,2026-06-06,여유
2026-06-06 19:34:00,0.0,0.0,141.88,156.94,none,none,Not crowded,19,34,5,Saturday,2026-06-06,여유
2026-06-06 19:34:00,0.0,0.0,141.49,157.96,none,none,Not crowded,19,34,5,Saturday,2026-06-06,여유
2026-06-06 19:37:00,1.0,0.0,1.11,160.8,detect,none,Normal,19,37,5,Saturday,2026-06-06,보통
2026-06-06 19:42:00,1.0,0.0,1.16,153.9,detect,none,Normal,19,42,5,Saturday,2026-06-06,보통
2026-06-06 19:43:00,1.0,0.0,1.36,169.8,detect,none,Normal,19,43,5,Saturday,2026-06-06,보통
2026-06-06 19:44:00,1.0,0.0,1.5,157.98,detect,none,Normal,19,44,5,Saturday,2026-06-06,보통
2026-06-06 19:45:00,1.0,0.0,1.02,158.0,detect,none,Normal,19,45,5,Saturday,2026-06-06,보통
2026-06-06 19:48:00,0.0,0.0,141.68,155.14,none,none,Not crowded,19,48,5,Saturday,2026-06-06,여유
2026-06-06 19:49:00,1.0,0.0,1.17,156.25,detect,none,Normal,19,49,5,Saturday,2026-06-06,보통
2026-06-06 19:54:00,0.0,0.0,141.27,156.88,none,none,Not crowded,19,54,5,Saturday,2026-06-06,여유
2026-06-06 19:57:00,1.0,0.0,1.17,162.64,detect,none,Normal,19,57,5,Saturday,2026-06-06,보통
2026-06-06 19:57:00,1.0,0.0,1.24,166.16,detect,none,Normal,19,57,5,Saturday,2026-06-06,보통
2026-06-06 19:58:00,1.0,0.0,1.14,163.12,detect,none,Normal,19,58,5,Saturday,2026-06-06,보통
2026-06-06 20:00:00,1.0,0.0,140.98,156.57,none,none,Not crowded,20,0,5,Saturday,2026-06-06,보통
2026-06-06 20:03:00,0.0,0.0,140.91,155.3,none,none,Not crowded,20,3,5,Saturday,2026-06-06,여유
2026-06-06 20:04:00,0.0,0.0,1.02,161.65,detect,none,Not crowded,20,4,5,Saturday,2026-06-06,보통
2026-06-06 20:05:00,0.0,0.0,141.3,159.31,none,none,Not crowded,20,5,5,Saturday,2026-06-06,여유
2026-06-06 20:07:00,1.0,0.0,1.07,156.43,detect,none,Normal,20,7,5,Saturday,2026-06-06,보통
2026-06-06 20:08:00,1.0,0.0,141.1,157.06,none,none,Not crowded,20,8,5,Saturday,2026-06-06,보통
2026-06-06 20:08:00,0.0,0.0,140.98,154.46,none,none,Not crowded,20,8,5,Saturday,2026-06-06,여유
2026-06-06 20:09:00,0.0,0.0,141.22,152.37,none,none,Not crowded,20,9,5,Saturday,2026-06-06,여유
2026-06-06 20:09:00,0.0,0.0,140.98,154.89,none,none,Not crowded,20,9,5,Saturday,2026-06-06,여유
2026-06-06 20:10:00,0.0,0.0,141.66,153.99,none,none,Not crowded,20,10,5,Saturday,2026-06-06,여유
2026-06-06 20:12:00,0.0,0.0,141.07,157.11,none,none,Not crowded,20,12,5,Saturday,2026-06-06,여유
2026-06-06 20:12:00,0.0,0.0,140.88,156.74,none,none,Not crowded,20,12,5,Saturday,2026-06-06,여유
2026-06-06 20:14:00,0.0,0.0,141.03,156.5,none,none,Not crowded,20,14,5,Saturday,2026-06-06,여유
2026-06-06 20:15:00,1.0,0.0,1.38,1.07,detect,detect,Normal,20,15,5,Saturday,2026-06-06,혼잡
2026-06-06 20:21:00,0.0,0.0,141.17,156.23,none,none,Not crowded,20,21,5,Saturday,2026-06-06,여유
2026-06-06 20:23:00,1.0,0.0,1.09,164.54,detect,none,Normal,20,23,5,Saturday,2026-06-06,보통
2026-06-06 20:25:00,1.0,0.0,141.13,157.88,none,none,Not crowded,20,25,5,Saturday,2026-06-06,보통
2026-06-06 20:30:00,1.0,0.0,141.02,159.51,none,none,Not crowded,20,30,5,Saturday,2026-06-06,보통
2026-06-06 20:31:00,0.0,0.0,141.98,157.98,none,none,Not crowded,20,31,5,Saturday,2026-06-06,여유
2026-06-06 20:32:00,0.0,0.0,141.3,161.59,none,none,Not crowded,20,32,5,Saturday,2026-06-06,여유
2026-06-06 20:32:00,0.0,0.0,141.34,159.15,none,none,Not crowded,20,32,5,Saturday,2026-06-06,여유
2026-06-06 20:34:00,1.0,0.0,1.65,159.66,detect,none,Normal,20,34,5,Saturday,2026-06-06,보통
2026-06-06 20:36:00,1.0,0.0,4.49,167.81,detect,none,Normal,20,36,5,Saturday,2026-06-06,보통
2026-06-06 20:36:00,1.0,0.0,1.16,156.6,detect,none,Normal,20,36,5,Saturday,2026-06-06,보통
2026-06-06 20:37:00,1.0,0.0,1.46,158.49,detect,none,Normal,20,37,5,Saturday,2026-06-06,보통
2026-06-06 20:43:00,1.0,0.0,141.93,157.22,none,none,Not crowded,20,43,5,Saturday,2026-06-06,보통
2026-06-06 20:44:00,0.0,0.0,141.0,155.23,none,none,Not crowded,20,44,5,Saturday,2026-06-06,여유
2026-06-06 20:44:00,0.0,0.0,141.25,156.26,none,none,Not crowded,20,44,5,Saturday,2026-06-06,여유
2026-06-06 20:45:00,0.0,0.0,141.32,156.74,none,none,Not crowded,20,45,5,Saturday,2026-06-06,여유
2026-06-06 20:46:00,0.0,0.0,1.16,169.66,detect,none,Not crowded,20,46,5,Saturday,2026-06-06,보통
2026-06-06 20:47:00,0.0,0.0,141.36,156.23,none,none,Not crowded,20,47,5,Saturday,2026-06-06,여유
2026-06-06 20:48:00,1.0,0.0,1.07,161.08,detect,none,Normal,20,48,5,Saturday,2026-06-06,보통
2026-06-06 20:51:00,0.0,0.0,1.12,164.63,detect,none,Not crowded,20,51,5,Saturday,2026-06-06,보통
2026-06-07 08:00:00,0.0,0.0,141.78,152.15,none,none,Not crowded,8,0,6,Sunday,2026-06-07,여유
2026-06-07 08:00:00,0.0,0.0,141.29,153.87,none,none,Not crowded,8,0,6,Sunday,2026-06-07,여유
2026-06-07 08:01:00,0.0,0.0,141.63,154.99,none,none,Not crowded,8,1,6,Sunday,2026-06-07,여유
2026-06-07 08:02:00,0.0,0.0,141.54,154.34,none,none,Not crowded,8,2,6,Sunday,2026-06-07,여유
2026-06-07 08:02:00,0.0,0.0,141.29,154.67,none,none,Not crowded,8,2,6,Sunday,2026-06-07,여유
2026-06-07 08:03:00,0.0,0.0,141.37,153.1,none,none,Not crowded,8,3,6,Sunday,2026-06-07,여유
2026-06-07 08:03:00,0.0,0.0,141.75,154.02,none,none,Not crowded,8,3,6,Sunday,2026-06-07,여유
2026-06-07 08:04:00,0.0,0.0,141.05,155.07,none,none,Not crowded,8,4,6,Sunday,2026-06-07,여유
2026-06-07 08:05:00,0.0,0.0,140.98,154.96,none,none,Not crowded,8,5,6,Sunday,2026-06-07,여유
2026-06-07 08:08:00,0.0,0.0,141.7,154.14,none,none,Not crowded,8,8,6,Sunday,2026-06-07,여유
2026-06-07 08:08:00,0.0,0.0,141.27,154.7,none,none,Not crowded,8,8,6,Sunday,2026-06-07,여유
2026-06-07 08:09:00,0.0,0.0,141.34,154.68,none,none,Not crowded,8,9,6,Sunday,2026-06-07,여유
2026-06-07 08:10:00,0.0,0.0,141.05,153.65,none,none,Not crowded,8,10,6,Sunday,2026-06-07,여유
2026-06-07 08:15:00,1.0,0.0,1.14,154.96,detect,none,Normal,8,15,6,Sunday,2026-06-07,보통
2026-06-07 08:16:00,1.0,0.0,1.29,154.55,detect,none,Normal,8,16,6,Sunday,2026-06-07,보통
2026-06-07 08:17:00,1.0,0.0,1.09,152.85,detect,none,Normal,8,17,6,Sunday,2026-06-07,보통
2026-06-07 08:19:00,1.0,0.0,141.49,154.45,none,none,Not crowded,8,19,6,Sunday,2026-06-07,보통
2026-06-07 08:19:00,0.0,0.0,141.59,154.43,none,none,Not crowded,8,19,6,Sunday,2026-06-07,여유
2026-06-07 08:20:00,0.0,0.0,141.41,154.12,none,none,Not crowded,8,20,6,Sunday,2026-06-07,여유
2026-06-07 08:21:00,0.0,0.0,141.22,156.25,none,none,Not crowded,8,21,6,Sunday,2026-06-07,여유
2026-06-07 08:24:00,0.0,0.0,141.13,153.24,none,none,Not crowded,8,24,6,Sunday,2026-06-07,여유
2026-06-07 08:25:00,0.0,0.0,141.47,155.24,none,none,Not crowded,8,25,6,Sunday,2026-06-07,여유
2026-06-07 08:26:00,0.0,0.0,141.49,153.8,none,none,Not crowded,8,26,6,Sunday,2026-06-07,여유
2026-06-07 08:27:00,0.0,0.0,141.44,155.7,none,none,Not crowded,8,27,6,Sunday,2026-06-07,여유
2026-06-07 08:29:00,0.0,0.0,141.34,154.55,none,none,Not crowded,8,29,6,Sunday,2026-06-07,여유
2026-06-07 08:30:00,0.0,0.0,141.27,155.86,none,none,Not crowded,8,30,6,Sunday,2026-06-07,여유
2026-06-07 08:31:00,1.0,0.0,1.05,154.67,detect,none,Normal,8,31,6,Sunday,2026-06-07,보통
2026-06-07 08:36:00,1.0,0.0,140.15,152.98,none,none,Not crowded,8,36,6,Sunday,2026-06-07,보통
2026-06-07 08:37:00,0.0,0.0,141.22,154.79,none,none,Not crowded,8,37,6,Sunday,2026-06-07,여유
2026-06-07 08:38:00,0.0,0.0,1.14,170.09,detect,none,Not crowded,8,38,6,Sunday,2026-06-07,보통
2026-06-07 08:39:00,1.0,0.0,141.2,154.87,none,none,Not crowded,8,39,6,Sunday,2026-06-07,보통
2026-06-07 08:40:00,0.0,0.0,141.34,153.31,none,none,Not crowded,8,40,6,Sunday,2026-06-07,여유
2026-06-07 08:40:00,0.0,0.0,141.7,154.62,none,none,Not crowded,8,40,6,Sunday,2026-06-07,여유
2026-06-07 08:41:00,0.0,0.0,141.07,153.58,none,none,Not crowded,8,41,6,Sunday,2026-06-07,여유
2026-06-07 08:42:00,0.0,0.0,141.44,153.75,none,none,Not crowded,8,42,6,Sunday,2026-06-07,여유
2026-06-07 08:42:00,0.0,0.0,141.29,154.28,none,none,Not crowded,8,42,6,Sunday,2026-06-07,여유
2026-06-07 08:44:00,0.0,0.0,141.2,156.3,none,none,Not crowded,8,44,6,Sunday,2026-06-07,여유
2026-06-07 08:45:00,0.0,0.0,141.41,154.51,none,none,Not crowded,8,45,6,Sunday,2026-06-07,여유
2026-06-07 08:46:00,0.0,0.0,141.13,154.73,none,none,Not crowded,8,46,6,Sunday,2026-06-07,여유
2026-06-07 08:48:00,0.0,0.0,1.12,169.69,detect,none,Not crowded,8,48,6,Sunday,2026-06-07,보통
2026-06-07 08:49:00,0.0,0.0,1.07,171.45,detect,none,Not crowded,8,49,6,Sunday,2026-06-07,보통
2026-06-07 08:49:00,0.0,0.0,140.93,152.63,none,none,Not crowded,8,49,6,Sunday,2026-06-07,여유
2026-06-07 08:50:00,0.0,0.0,141.19,152.3,none,none,Not crowded,8,50,6,Sunday,2026-06-07,여유
2026-06-07 08:50:00,0.0,0.0,141.41,153.58,none,none,Not crowded,8,50,6,Sunday,2026-06-07,여유
2026-06-07 08:51:00,0.0,0.0,141.2,154.33,none,none,Not crowded,8,51,6,Sunday,2026-06-07,여유
2026-06-07 08:54:00,0.0,0.0,141.13,155.92,none,none,Not crowded,8,54,6,Sunday,2026-06-07,여유
2026-06-07 08:55:00,0.0,0.0,1.09,169.78,detect,none,Not crowded,8,55,6,Sunday,2026-06-07,보통
2026-06-07 08:55:00,0.0,0.0,1.29,164.51,detect,none,Not crowded,8,55,6,Sunday,2026-06-07,보통
2026-06-07 08:56:00,0.0,0.0,141.29,153.24,none,none,Not crowded,8,56,6,Sunday,2026-06-07,여유
2026-06-07 08:56:00,0.0,0.0,141.51,154.5,none,none,Not crowded,8,56,6,Sunday,2026-06-07,여유
2026-06-07 08:57:00,0.0,0.0,141.17,156.15,none,none,Not crowded,8,57,6,Sunday,2026-06-07,여유
2026-06-07 08:58:00,0.0,0.0,141.17,154.53,none,none,Not crowded,8,58,6,Sunday,2026-06-07,여유
2026-06-07 09:01:00,1.0,0.0,141.12,155.58,none,none,Not crowded,9,1,6,Sunday,2026-06-07,보통
2026-06-07 09:02:00,0.0,0.0,140.98,153.43,none,none,Not crowded,9,2,6,Sunday,2026-06-07,여유
2026-06-07 09:03:00,0.0,0.0,141.13,155.07,none,none,Not crowded,9,3,6,Sunday,2026-06-07,여유
2026-06-07 09:03:00,0.0,0.0,141.0,154.56,none,none,Not crowded,9,3,6,Sunday,2026-06-07,여유
2026-06-07 09:04:00,0.0,0.0,141.25,154.77,none,none,Not crowded,9,4,6,Sunday,2026-06-07,여유
2026-06-07 09:06:00,0.0,0.0,141.02,155.14,none,none,Not crowded,9,6,6,Sunday,2026-06-07,여유
2026-06-07 09:06:00,0.0,0.0,141.17,154.73,none,none,Not crowded,9,6,6,Sunday,2026-06-07,여유
2026-06-07 09:07:00,0.0,0.0,141.32,154.77,none,none,Not crowded,9,7,6,Sunday,2026-06-07,여유
2026-06-07 09:07:00,0.0,0.0,140.96,158.98,none,none,Not crowded,9,7,6,Sunday,2026-06-07,여유
2026-06-07 09:08:00,0.0,0.0,141.12,152.85,none,none,Not crowded,9,8,6,Sunday,2026-06-07,여유
2026-06-07 09:15:00,1.0,0.0,1.19,154.73,detect,none,Normal,9,15,6,Sunday,2026-06-07,보통
2026-06-07 09:15:00,1.0,0.0,141.3,154.04,none,none,Not crowded,9,15,6,Sunday,2026-06-07,보통
2026-06-07 09:16:00,0.0,0.0,141.02,154.16,none,none,Not crowded,9,16,6,Sunday,2026-06-07,여유
2026-06-07 09:16:00,0.0,0.0,140.96,156.62,none,none,Not crowded,9,16,6,Sunday,2026-06-07,여유
2026-06-07 09:17:00,0.0,0.0,141.29,154.99,none,none,Not crowded,9,17,6,Sunday,2026-06-07,여유
2026-06-07 09:17:00,0.0,0.0,141.1,154.84,none,none,Not crowded,9,17,6,Sunday,2026-06-07,여유
2026-06-07 09:19:00,0.0,0.0,141.05,155.64,none,none,Not crowded,9,19,6,Sunday,2026-06-07,여유
2026-06-07 09:19:00,0.0,0.0,141.25,153.71,none,none,Not crowded,9,19,6,Sunday,2026-06-07,여유
2026-06-07 09:20:00,0.0,0.0,141.54,154.17,none,none,Not crowded,9,20,6,Sunday,2026-06-07,여유
2026-06-07 09:22:00,0.0,0.0,140.85,154.92,none,none,Not crowded,9,22,6,Sunday,2026-06-07,여유
2026-06-07 09:23:00,0.0,0.0,141.07,153.95,none,none,Not crowded,9,23,6,Sunday,2026-06-07,여유
2026-06-07 09:23:00,0.0,0.0,141.98,154.73,none,none,Not crowded,9,23,6,Sunday,2026-06-07,여유
2026-06-07 09:24:00,0.0,0.0,140.98,154.28,none,none,Not crowded,9,24,6,Sunday,2026-06-07,여유
2026-06-07 09:25:00,0.0,0.0,141.46,154.8,none,none,Not crowded,9,25,6,Sunday,2026-06-07,여유
2026-06-07 09:25:00,0.0,0.0,141.22,155.14,none,none,Not crowded,9,25,6,Sunday,2026-06-07,여유
2026-06-07 09:26:00,0.0,0.0,141.73,155.11,none,none,Not crowded,9,26,6,Sunday,2026-06-07,여유
2026-06-07 09:27:00,0.0,0.0,141.24,154.5,none,none,Not crowded,9,27,6,Sunday,2026-06-07,여유
2026-06-07 09:27:00,0.0,0.0,141.05,154.68,none,none,Not crowded,9,27,6,Sunday,2026-06-07,여유
2026-06-07 09:28:00,0.0,0.0,141.8,156.81,none,none,Not crowded,9,28,6,Sunday,2026-06-07,여유
2026-06-07 09:30:00,0.0,0.0,141.08,151.9,none,none,Not crowded,9,30,6,Sunday,2026-06-07,여유
2026-06-07 09:30:00,0.0,0.0,141.32,153.49,none,none,Not crowded,9,30,6,Sunday,2026-06-07,여유
2026-06-07 09:31:00,0.0,0.0,140.95,154.82,none,none,Not crowded,9,31,6,Sunday,2026-06-07,여유
2026-06-07 09:37:00,1.0,0.0,15.06,154.6,detect,none,Normal,9,37,6,Sunday,2026-06-07,보통
2026-06-07 09:38:00,1.0,0.0,3.13,164.51,detect,none,Normal,9,38,6,Sunday,2026-06-07,보통
2026-06-07 09:40:00,1.0,0.0,141.44,157.86,none,none,Not crowded,9,40,6,Sunday,2026-06-07,보통
2026-06-07 09:40:00,0.0,0.0,141.27,155.41,none,none,Not crowded,9,40,6,Sunday,2026-06-07,여유
2026-06-07 09:42:00,0.0,0.0,141.41,154.73,none,none,Not crowded,9,42,6,Sunday,2026-06-07,여유
2026-06-07 09:43:00,0.0,0.0,140.98,155.24,none,none,Not crowded,9,43,6,Sunday,2026-06-07,여유
2026-06-07 09:44:00,0.0,0.0,1.04,172.74,detect,none,Not crowded,9,44,6,Sunday,2026-06-07,보통
2026-06-07 09:45:00,0.0,0.0,141.15,156.33,none,none,Not crowded,9,45,6,Sunday,2026-06-07,여유
2026-06-07 09:45:00,0.0,0.0,142.51,154.89,none,none,Not crowded,9,45,6,Sunday,2026-06-07,여유
2026-06-07 09:49:00,0.0,0.0,141.15,156.4,none,none,Not crowded,9,49,6,Sunday,2026-06-07,여유
2026-06-07 09:51:00,1.0,0.0,1.63,158.03,detect,none,Normal,9,51,6,Sunday,2026-06-07,보통
2026-06-07 09:52:00,1.0,0.0,1.58,155.98,detect,none,Normal,9,52,6,Sunday,2026-06-07,보통
2026-06-07 09:53:00,1.0,0.0,3.3,154.63,detect,none,Normal,9,53,6,Sunday,2026-06-07,보통
2026-06-07 09:53:00,1.0,0.0,140.98,154.63,none,none,Not crowded,9,53,6,Sunday,2026-06-07,보통
2026-06-07 09:54:00,0.0,0.0,141.58,152.37,none,none,Not crowded,9,54,6,Sunday,2026-06-07,여유
2026-06-07 09:57:00,0.0,0.0,140.95,154.92,none,none,Not crowded,9,57,6,Sunday,2026-06-07,여유
2026-06-07 09:57:00,0.0,0.0,141.19,154.02,none,none,Not crowded,9,57,6,Sunday,2026-06-07,여유
2026-06-07 09:58:00,0.0,0.0,141.53,152.63,none,none,Not crowded,9,58,6,Sunday,2026-06-07,여유
2026-06-07 09:58:00,0.0,0.0,141.25,154.53,none,none,Not crowded,9,58,6,Sunday,2026-06-07,여유
2026-06-07 09:59:00,0.0,0.0,141.12,152.34,none,none,Not crowded,9,59,6,Sunday,2026-06-07,여유
2026-06-07 09:59:00,0.0,0.0,141.34,145.21,none,none,Not crowded,9,59,6,Sunday,2026-06-07,여유
2026-06-07 10:00:00,0.0,0.0,141.47,153.58,none,none,Not crowded,10,0,6,Sunday,2026-06-07,여유
2026-06-07 10:01:00,0.0,0.0,141.81,153.71,none,none,Not crowded,10,1,6,Sunday,2026-06-07,여유
2026-06-07 10:01:00,0.0,0.0,141.17,154.51,none,none,Not crowded,10,1,6,Sunday,2026-06-07,여유
2026-06-07 10:02:00,0.0,0.0,141.15,152.56,none,none,Not crowded,10,2,6,Sunday,2026-06-07,여유
2026-06-07 10:02:00,0.0,0.0,140.98,154.46,none,none,Not crowded,10,2,6,Sunday,2026-06-07,여유
2026-06-07 10:03:00,0.0,0.0,141.39,153.29,none,none,Not crowded,10,3,6,Sunday,2026-06-07,여유
2026-06-07 10:03:00,0.0,0.0,141.13,154.87,none,none,Not crowded,10,3,6,Sunday,2026-06-07,여유
2026-06-07 10:04:00,0.0,0.0,141.05,153.26,none,none,Not crowded,10,4,6,Sunday,2026-06-07,여유
2026-06-07 10:05:00,0.0,0.0,141.7,154.09,none,none,Not crowded,10,5,6,Sunday,2026-06-07,여유
2026-06-07 10:05:00,0.0,0.0,141.47,153.39,none,none,Not crowded,10,5,6,Sunday,2026-06-07,여유
2026-06-07 10:06:00,0.0,0.0,141.39,153.41,none,none,Not crowded,10,6,6,Sunday,2026-06-07,여유
2026-06-07 10:06:00,0.0,0.0,141.27,155.11,none,none,Not crowded,10,6,6,Sunday,2026-06-07,여유
2026-06-07 10:07:00,0.0,0.0,140.9,153.7,none,none,Not crowded,10,7,6,Sunday,2026-06-07,여유
2026-06-07 10:08:00,0.0,0.0,140.98,155.33,none,none,Not crowded,10,8,6,Sunday,2026-06-07,여유
2026-06-07 10:08:00,0.0,0.0,141.39,153.12,none,none,Not crowded,10,8,6,Sunday,2026-06-07,여유
2026-06-07 10:09:00,0.0,0.0,141.46,154.33,none,none,Not crowded,10,9,6,Sunday,2026-06-07,여유
2026-06-07 10:10:00,0.0,0.0,141.05,152.34,none,none,Not crowded,10,10,6,Sunday,2026-06-07,여유
2026-06-07 10:10:00,0.0,0.0,142.14,153.51,none,none,Not crowded,10,10,6,Sunday,2026-06-07,여유
2026-06-07 10:11:00,0.0,0.0,141.19,154.04,none,none,Not crowded,10,11,6,Sunday,2026-06-07,여유
2026-06-07 10:11:00,0.0,0.0,141.71,155.04,none,none,Not crowded,10,11,6,Sunday,2026-06-07,여유
2026-06-07 10:13:00,0.0,0.0,141.19,153.56,none,none,Not crowded,10,13,6,Sunday,2026-06-07,여유
2026-06-07 10:13:00,0.0,0.0,141.22,152.75,none,none,Not crowded,10,13,6,Sunday,2026-06-07,여유
2026-06-07 10:15:00,0.0,0.0,140.88,154.6,none,none,Not crowded,10,15,6,Sunday,2026-06-07,여유
2026-06-07 10:15:00,0.0,0.0,140.95,153.83,none,none,Not crowded,10,15,6,Sunday,2026-06-07,여유
2026-06-07 10:16:00,0.0,0.0,141.03,153.24,none,none,Not crowded,10,16,6,Sunday,2026-06-07,여유
2026-06-07 10:16:00,0.0,0.0,141.66,154.75,none,none,Not crowded,10,16,6,Sunday,2026-06-07,여유
2026-06-07 10:17:00,0.0,0.0,141.3,152.63,none,none,Not crowded,10,17,6,Sunday,2026-06-07,여유
2026-06-07 10:18:00,0.0,0.0,141.22,155.36,none,none,Not crowded,10,18,6,Sunday,2026-06-07,여유
2026-06-07 10:19:00,0.0,0.0,141.15,153.92,none,none,Not crowded,10,19,6,Sunday,2026-06-07,여유
2026-06-07 10:20:00,0.0,0.0,142.0,153.39,none,none,Not crowded,10,20,6,Sunday,2026-06-07,여유
2026-06-07 10:20:00,0.0,0.0,141.61,153.83,none,none,Not crowded,10,20,6,Sunday,2026-06-07,여유
2026-06-07 10:21:00,0.0,0.0,141.47,153.97,none,none,Not crowded,10,21,6,Sunday,2026-06-07,여유
2026-06-07 10:22:00,0.0,0.0,141.08,156.15,none,none,Not crowded,10,22,6,Sunday,2026-06-07,여유
2026-06-07 10:22:00,0.0,0.0,141.71,155.31,none,none,Not crowded,10,22,6,Sunday,2026-06-07,여유
2026-06-07 10:23:00,0.0,0.0,140.93,153.17,none,none,Not crowded,10,23,6,Sunday,2026-06-07,여유
2026-06-07 10:23:00,0.0,0.0,141.22,153.15,none,none,Not crowded,10,23,6,Sunday,2026-06-07,여유
2026-06-07 10:24:00,0.0,0.0,141.71,154.77,none,none,Not crowded,10,24,6,Sunday,2026-06-07,여유
2026-06-07 10:25:00,0.0,0.0,140.88,155.75,none,none,Not crowded,10,25,6,Sunday,2026-06-07,여유
2026-06-07 10:25:00,0.0,0.0,141.19,152.34,none,none,Not crowded,10,25,6,Sunday,2026-06-07,여유
2026-06-07 10:27:00,0.0,0.0,140.83,156.33,none,none,Not crowded,10,27,6,Sunday,2026-06-07,여유
2026-06-07 10:28:00,0.0,0.0,141.27,152.54,none,none,Not crowded,10,28,6,Sunday,2026-06-07,여유
2026-06-07 10:29:00,0.0,0.0,140.91,156.35,none,none,Not crowded,10,29,6,Sunday,2026-06-07,여유
2026-06-07 10:31:00,1.0,0.0,1.22,154.63,detect,none,Normal,10,31,6,Sunday,2026-06-07,보통
2026-06-07 10:31:00,0.0,0.0,1.22,156.35,detect,none,Not crowded,10,31,6,Sunday,2026-06-07,보통
2026-06-07 10:32:00,0.0,0.0,141.75,152.71,none,none,Not crowded,10,32,6,Sunday,2026-06-07,여유
2026-06-07 10:33:00,0.0,0.0,141.22,152.9,none,none,Not crowded,10,33,6,Sunday,2026-06-07,여유
2026-06-07 10:33:00,0.0,0.0,140.88,151.13,none,none,Not crowded,10,33,6,Sunday,2026-06-07,여유
2026-06-07 10:35:00,0.0,0.0,141.46,151.91,none,none,Not crowded,10,35,6,Sunday,2026-06-07,여유
2026-06-07 10:35:00,0.0,0.0,141.05,154.6,none,none,Not crowded,10,35,6,Sunday,2026-06-07,여유
2026-06-07 10:43:00,0.0,0.0,141.53,153.14,none,none,Not crowded,10,43,6,Sunday,2026-06-07,여유
2026-06-07 10:44:00,0.0,0.0,142.15,152.07,none,none,Not crowded,10,44,6,Sunday,2026-06-07,여유
2026-06-07 10:52:00,0.0,0.0,142.07,153.22,none,none,Not crowded,10,52,6,Sunday,2026-06-07,여유
2026-06-07 10:55:00,0.0,0.0,141.19,154.73,none,none,Not crowded,10,55,6,Sunday,2026-06-07,여유
2026-06-07 10:56:00,0.0,0.0,141.49,153.9,none,none,Not crowded,10,56,6,Sunday,2026-06-07,여유
2026-06-07 10:57:00,0.0,0.0,141.32,152.07,none,none,Not crowded,10,57,6,Sunday,2026-06-07,여유
2026-06-07 10:57:00,0.0,0.0,141.02,155.01,none,none,Not crowded,10,57,6,Sunday,2026-06-07,여유
2026-06-07 10:59:00,0.0,0.0,141.46,155.84,none,none,Not crowded,10,59,6,Sunday,2026-06-07,여유
2026-06-07 11:00:00,0.0,0.0,141.19,155.36,none,none,Not crowded,11,0,6,Sunday,2026-06-07,여유
2026-06-07 11:01:00,0.0,0.0,141.2,154.36,none,none,Not crowded,11,1,6,Sunday,2026-06-07,여유
2026-06-07 11:01:00,0.0,0.0,141.2,154.92,none,none,Not crowded,11,1,6,Sunday,2026-06-07,여유
2026-06-07 11:07:00,0.0,0.0,141.53,152.97,none,none,Not crowded,11,7,6,Sunday,2026-06-07,여유
2026-06-07 11:08:00,0.0,0.0,141.27,154.07,none,none,Not crowded,11,8,6,Sunday,2026-06-07,여유
2026-06-07 11:09:00,0.0,0.0,141.85,155.16,none,none,Not crowded,11,9,6,Sunday,2026-06-07,여유
2026-06-07 11:09:00,0.0,0.0,141.73,154.45,none,none,Not crowded,11,9,6,Sunday,2026-06-07,여유
2026-06-07 11:15:00,0.0,0.0,141.17,153.71,none,none,Not crowded,11,15,6,Sunday,2026-06-07,여유
2026-06-07 11:18:00,0.0,0.0,141.24,155.16,none,none,Not crowded,11,18,6,Sunday,2026-06-07,여유
2026-06-07 11:20:00,0.0,0.0,141.37,152.73,none,none,Not crowded,11,20,6,Sunday,2026-06-07,여유
2026-06-07 11:20:00,0.0,0.0,141.53,154.56,none,none,Not crowded,11,20,6,Sunday,2026-06-07,여유
2026-06-07 11:21:00,0.0,0.0,142.22,151.06,none,none,Not crowded,11,21,6,Sunday,2026-06-07,여유
2026-06-07 11:22:00,0.0,0.0,141.49,154.79,none,none,Not crowded,11,22,6,Sunday,2026-06-07,여유
2026-06-07 11:24:00,0.0,0.0,141.73,155.72,none,none,Not crowded,11,24,6,Sunday,2026-06-07,여유
2026-06-07 11:26:00,0.0,0.0,141.3,154.79,none,none,Not crowded,11,26,6,Sunday,2026-06-07,여유
2026-06-07 11:26:00,0.0,0.0,141.36,155.14,none,none,Not crowded,11,26,6,Sunday,2026-06-07,여유
2026-06-07 11:27:00,0.0,0.0,141.51,154.28,none,none,Not crowded,11,27,6,Sunday,2026-06-07,여유
2026-06-07 11:27:00,0.0,0.0,141.42,153.97,none,none,Not crowded,11,27,6,Sunday,2026-06-07,여유
2026-06-07 11:28:00,0.0,0.0,141.85,156.15,none,none,Not crowded,11,28,6,Sunday,2026-06-07,여유
2026-06-07 11:29:00,0.0,0.0,141.76,155.16,none,none,Not crowded,11,29,6,Sunday,2026-06-07,여유
2026-06-07 11:30:00,0.0,0.0,141.54,154.0,none,none,Not crowded,11,30,6,Sunday,2026-06-07,여유
2026-06-07 11:31:00,0.0,0.0,141.73,154.33,none,none,Not crowded,11,31,6,Sunday,2026-06-07,여유
